frame,frame_id,node,text,font_size,contrast,finding_ids,review,url
Desktop · 1440,2:26,3:81,"A concise view of the findings, the evidence behind them and a prioritized set of next steps. Clear limits make the results easier to interpret.",18,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-81
Desktop · 1440,2:26,3:82,Findings you can inspect,23,18.079,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-82
Desktop · 1440,2:26,3:83,Trace each observation to its saved answer and source.,14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-83
Desktop · 1440,2:26,3:84,Recommendations with context,23,18.079,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-84
Desktop · 1440,2:26,3:85,Separate observations from suggested improvements.,14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-85
Desktop · 1440,2:26,3:86,A basis for later comparison,23,18.079,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-86
Desktop · 1440,2:26,3:87,Repeat a consistent method to see what has changed.,14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-87
Desktop · 1440,2:26,3:89,YOUR AI VISIBILITY BRIEF,12,8.685,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-89
Desktop · 1440,2:26,3:90,"Answers. Evidence.
A clearer next step.",23,16.204,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-90
Desktop · 1440,2:26,3:92,01,12,8.685,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-92
Desktop · 1440,2:26,3:93,Where your business appears,14,9.742,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-93
Desktop · 1440,2:26,3:96,02,12,8.685,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-96
Desktop · 1440,2:26,3:97,What the answers cite,14,9.742,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-97
Desktop · 1440,2:26,3:100,03,12,8.685,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-100
Desktop · 1440,2:26,3:101,What deserves attention,14,9.742,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-101
Desktop · 1440,2:26,3:103,Report structure preview · no measured results shown,14,9.742,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-103
Desktop · 1440,2:26,3:105,A CLEAR PATH FORWARD,12,8.018,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-105
Desktop · 1440,2:26,3:106,"Understand. Prioritize.
Improve. Revisit.",48,14.96,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-106
Desktop · 1440,2:26,3:108,01,23,8.018,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-108
Desktop · 1440,2:26,3:109,Agree the scope,23,14.96,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-109
Desktop · 1440,2:26,3:110,"Choose the business, buyer questions and measurement scope.",18,8.995,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-110
Desktop · 1440,2:26,3:113,02,23,8.018,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-113
Desktop · 1440,2:26,3:114,Collect & review,23,14.96,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-114
Desktop · 1440,2:26,3:115,Gather the agreed evidence and account for missing or failed results.,18,8.995,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-115
Desktop · 1440,2:26,3:118,03,23,8.018,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-118
Desktop · 1440,2:26,3:119,Make it useful,23,14.96,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-119
Desktop · 1440,2:26,3:120,Review the findings and decide which recommendations deserve action.,18,8.995,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-120
Desktop · 1440,2:26,3:123,04,23,8.018,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-123
Desktop · 1440,2:26,3:124,Return with context,23,14.96,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-124
Desktop · 1440,2:26,3:125,Use a comparable follow-up to assess changes and the next priorities.,18,8.995,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-125
Desktop · 1440,2:26,3:128,BEFORE YOU BEGIN,12,9.69,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-128
Desktop · 1440,2:26,3:129,"Good questions.
Straight answers.",48,18.079,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-129
Desktop · 1440,2:26,I3:130;3:14,Is GEO the same as SEO?,14,18.079,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I3-130;3-14
Desktop · 1440,2:26,I3:130;3:15,+,23,9.69,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I3-130;3-15
Desktop · 1440,2:26,I3:133;3:14,Which AI services will my audit cover?,14,18.079,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I3-133;3-14
Desktop · 1440,2:26,I3:133;3:15,+,23,9.69,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I3-133;3-15
Desktop · 1440,2:26,I3:136;3:14,Can you guarantee an AI recommendation?,14,18.079,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I3-136;3-14
Desktop · 1440,2:26,I3:136;3:15,+,23,9.69,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I3-136;3-15
Desktop · 1440,2:26,I3:139;3:14,What happens after the report?,14,18.079,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I3-139;3-14
Desktop · 1440,2:26,I3:139;3:15,+,23,9.69,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I3-139;3-15
Desktop · 1440,2:26,3:142,Expandable answers to be finalized with the service scope.,14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-142
Desktop · 1440,2:26,3:144,MAKE YOUR NEXT MOVE INFORMED,12,8.018,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-144
Desktop · 1440,2:26,3:145,"Can your business
be found?",48,14.96,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-145
Desktop · 1440,2:26,3:146,Start with a clear picture of your AI visibility.,18,8.995,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-146
Desktop · 1440,2:26,I3:147;3:8,Check audit availability  →,14,7.204,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I3-147;3-8
Desktop · 1440,2:26,3:150,MindLeverX.,23,18.079,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-150
Desktop · 1440,2:26,3:151,AI visibility for businesses. Evidence to guide the next step.,14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-151
Desktop · 1440,2:26,3:152,Design concept · proposed copy · service availability to be confirmed,14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-152
Mobile · 390,2:27,3:154,MindLeverX.,23,18.079,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-154
Mobile · 390,2:27,3:155,Menu,14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-155
Mobile · 390,2:27,3:159,AI VISIBILITY FOR BUSINESSES,12,9.69,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-159
Mobile · 390,2:27,3:160,"Be found in the
new era of search.",46,18.079,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-160
Mobile · 390,2:27,3:161,"When buyers ask AI for recommendations, will your business be part of the answer? Understand where you stand—and what to improve next.",18,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-161
Mobile · 390,2:27,I3:162;3:8,Check audit availability  →,14,7.204,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I3-162;3-8
Mobile · 390,2:27,3:164,Explore the audit  ↓,14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-164
Mobile · 390,2:27,3:166,YOUR AI VISIBILITY BRIEF,12,8.685,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-166
Mobile · 390,2:27,3:167,"Answers. Evidence.
A clearer next step.",23,16.204,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-167
Mobile · 390,2:27,3:169,01,12,8.685,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-169
Mobile · 390,2:27,3:170,Where your business appears,14,9.742,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-170
Mobile · 390,2:27,3:173,02,12,8.685,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-173
Mobile · 390,2:27,3:174,What the answers cite,14,9.742,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-174
Mobile · 390,2:27,3:177,03,12,8.685,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-177
Mobile · 390,2:27,3:178,What deserves attention,14,9.742,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-178
Mobile · 390,2:27,3:180,Report structure preview · no measured results shown,14,9.742,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-180
Mobile · 390,2:27,3:182,Clear questions,23,14.96,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-182
Mobile · 390,2:27,3:183,Traceable evidence,23,14.96,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-183
Mobile · 390,2:27,3:184,Practical next steps,23,14.96,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-184
