frame,node,parent,type,name,geometry,layout,bindings,reactions,review_scope
13:43,13:107,13:103,FRAME,Frame,"[996, 24, 260, 54]","[""HORIZONTAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 0, 0, 0, 0, 0, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
13:43,13:108,13:107,INSTANCE,Button / Primary,"[0, 0, 252, 54]","[""VERTICAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 16, 16, 16, 16, 16, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""itemSpacing"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingLeft"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingTop"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingRight"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingBottom"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:9""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,I13:108;3:8,13:108,TEXT,Label,"[16, 16, 220, 22]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:3""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:110,13:97,FRAME,Frame,"[0, 169, 1280, 110]","[""HORIZONTAL"", ""FILL"", ""HUG"", ""NO_WRAP"", 24, 24, 24, 24, 24, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""strokes"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:6""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:111,13:110,TEXT,02,"[24, 44, 48, 22]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:10""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:112,13:110,TEXT,How the service works,"[96, 24, 200, 62]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:113,13:110,TEXT,"Map the proposed method: search-readiness audit, qualified collection of observed answers, and final synthesis of actionable recommendations.","[320, 33, 652, 44]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:114,13:110,FRAME,Frame,"[996, 28, 260, 54]","[""HORIZONTAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 0, 0, 0, 0, 0, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
13:43,13:115,13:114,INSTANCE,Button / Primary,"[0, 0, 252, 54]","[""VERTICAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 16, 16, 16, 16, 16, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""itemSpacing"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingLeft"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingTop"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingRight"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingBottom"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:9""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,I13:115;3:8,13:115,TEXT,Label,"[16, 16, 220, 22]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:3""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:117,13:97,FRAME,Frame,"[0, 279, 1280, 110]","[""HORIZONTAL"", ""FILL"", ""HUG"", ""NO_WRAP"", 24, 24, 24, 24, 24, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""strokes"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:6""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:118,13:117,TEXT,03,"[24, 44, 48, 22]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:10""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:119,13:117,TEXT,Proposed deliverables,"[96, 24, 200, 62]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:120,13:117,TEXT,Outline what the client receives. Focus on illustrative outputs without implying private delivery or completed recurring infrastructure.,"[320, 33, 652, 44]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:121,13:117,FRAME,Frame,"[996, 28, 260, 54]","[""HORIZONTAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 0, 0, 0, 0, 0, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
13:43,13:122,13:121,INSTANCE,Button / Primary,"[0, 0, 252, 54]","[""VERTICAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 16, 16, 16, 16, 16, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""itemSpacing"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingLeft"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingTop"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingRight"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingBottom"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:9""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,I13:122;3:8,13:122,TEXT,Label,"[16, 16, 220, 22]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:3""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:124,13:97,FRAME,Frame,"[0, 389, 1280, 110]","[""HORIZONTAL"", ""FILL"", ""HUG"", ""NO_WRAP"", 24, 24, 24, 24, 24, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""strokes"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:6""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:125,13:124,TEXT,04,"[24, 44, 48, 22]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:10""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:126,13:124,TEXT,Why evidence matters,"[96, 24, 200, 62]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:127,13:124,TEXT,"Demonstrate why prompt dates, screenshots, and exact context override unsupported 'score' metrics or generic AI visibility claims.","[320, 33, 652, 44]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:128,13:124,FRAME,Frame,"[996, 28, 260, 54]","[""HORIZONTAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 0, 0, 0, 0, 0, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
13:43,13:129,13:128,INSTANCE,Button / Primary,"[0, 0, 252, 54]","[""VERTICAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 16, 16, 16, 16, 16, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""itemSpacing"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingLeft"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingTop"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingRight"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingBottom"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:9""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,I13:129;3:8,13:129,TEXT,Label,"[16, 16, 220, 22]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:3""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:131,13:97,FRAME,Frame,"[0, 499, 1280, 110]","[""HORIZONTAL"", ""FILL"", ""HUG"", ""NO_WRAP"", 24, 24, 24, 24, 24, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""strokes"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:6""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:132,13:131,TEXT,05,"[24, 44, 48, 22]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:10""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:133,13:131,TEXT,Illustrative example,"[96, 24, 200, 62]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:134,13:131,TEXT,Show an interactive mock-up report organizing observed answers. Labeled 'ILLUSTRATIVE' at point of use to remain strictly clear on current capability.,"[320, 33, 652, 44]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:135,13:131,FRAME,Frame,"[996, 28, 260, 54]","[""HORIZONTAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 0, 0, 0, 0, 0, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
13:43,13:136,13:135,INSTANCE,Button / Primary,"[0, 0, 252, 54]","[""VERTICAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 16, 16, 16, 16, 16, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""itemSpacing"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingLeft"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingTop"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingRight"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingBottom"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:9""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,I13:136;3:8,13:136,TEXT,Label,"[16, 16, 220, 22]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:3""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:138,13:97,FRAME,Frame,"[0, 609, 1280, 102]","[""HORIZONTAL"", ""FILL"", ""HUG"", ""NO_WRAP"", 24, 24, 24, 24, 24, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""strokes"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:6""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:139,13:138,TEXT,06,"[24, 40, 48, 22]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:10""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:140,13:138,TEXT,What is GEO?,"[96, 35.5, 200, 31]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:141,13:138,TEXT,"Plain-language education on Generative Engine Optimization. Avoid guarantees of rankings, leads, citations, or synthetic lift.","[320, 29, 652, 44]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:142,13:138,FRAME,Frame,"[996, 24, 260, 54]","[""HORIZONTAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 0, 0, 0, 0, 0, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
13:43,13:143,13:142,INSTANCE,Button / Primary,"[0, 0, 252, 54]","[""VERTICAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 16, 16, 16, 16, 16, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""itemSpacing"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingLeft"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingTop"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingRight"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingBottom"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:9""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,I13:143;3:8,13:143,TEXT,Label,"[16, 16, 220, 22]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:3""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:145,13:97,FRAME,Frame,"[0, 711, 1280, 110]","[""HORIZONTAL"", ""FILL"", ""HUG"", ""NO_WRAP"", 24, 24, 24, 24, 24, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""strokes"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:6""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:146,13:145,TEXT,07,"[24, 44, 48, 22]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:10""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:147,13:145,TEXT,About MindLeverX,"[96, 24, 200, 62]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:148,13:145,TEXT,"A clear statement of perspective and current product stage. No client result claims, completed testimonials, or partner logos.","[320, 33, 652, 44]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:149,13:145,FRAME,Frame,"[996, 28, 260, 54]","[""HORIZONTAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 0, 0, 0, 0, 0, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
13:43,13:150,13:149,INSTANCE,Button / Primary,"[0, 0, 252, 54]","[""VERTICAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 16, 16, 16, 16, 16, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""itemSpacing"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingLeft"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingTop"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingRight"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingBottom"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:9""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,I13:150;3:8,13:150,TEXT,Label,"[16, 16, 220, 22]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:3""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:152,13:97,FRAME,Frame,"[0, 821, 1280, 110]","[""HORIZONTAL"", ""FILL"", ""HUG"", ""NO_WRAP"", 24, 24, 24, 24, 24, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""strokes"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:6""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:153,13:152,TEXT,08,"[24, 44, 48, 22]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:10""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:154,13:152,TEXT,Availability & Outlook,"[96, 24, 200, 62]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:155,13:152,TEXT,State that public audit requests and subscriptions are closed. No mailbox or waitlist is configured; link to resources visitors can explore now.,"[320, 33, 652, 44]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:156,13:152,FRAME,Frame,"[996, 28, 260, 54]","[""HORIZONTAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 0, 0, 0, 0, 0, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
13:43,13:157,13:156,INSTANCE,Button / Primary,"[0, 0, 252, 54]","[""VERTICAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 16, 16, 16, 16, 16, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""itemSpacing"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingLeft"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingTop"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingRight"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingBottom"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:9""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,I13:157;3:8,13:157,TEXT,Label,"[16, 16, 220, 22]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:3""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:159,13:43,FRAME,Frame,"[80, 2223, 1280, 126]","[""VERTICAL"", ""FILL"", ""HUG"", ""NO_WRAP"", 24, 24, 24, 24, 12, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:5""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:160,13:159,FRAME,Frame,"[24, 24, 427, 22]","[""HORIZONTAL"", ""HUG"", ""HUG"", ""NO_WRAP"", 0, 0, 0, 0, 8, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
13:43,13:161,13:160,FRAME,Frame,"[0, 0, 152, 22]","[""HORIZONTAL"", ""HUG"", ""HUG"", ""NO_WRAP"", 4, 10, 4, 10, 0, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
